Småortskod 
 	Småort_Beteckning 
(Namn) 	Typ 
  	Landareal 
hektar 	Folkmängd  
2010.12.31 	Fritidshusomr 
andel 	Kommun 
Namn 	Kommun
kod
S1197	Hjälmsätters fritidsområde	-	59.15	74	0.76	Katrineholm	0483
S1199	Fornbo	-	78.6	70	0.9	Flen	0482
S1201	Hållsta	-	62.36	172	0.76	Gnesta	0461
S1203	Granlund + Kvarnsjön	-	173.06	200	0.6	Nyköping	0480
S1205	Kalkudden	-	166.71	295	0.92	Strängnäs	0486
S1207	Grundby sand + Kullersta sand	-	81.81	101	0.71	Eskilstuna	0484
S1209	Korslöt och Villahagen	-	14.11	62	0	Katrineholm	0483
S1211	Hammarby	-	33.86	82	0	Eskilstuna	0484
S1213	Kila	-	36.66	116	0	Nyköping	0480
S1215	Karlstorp	-	12.77	53	0	Strängnäs	0486
S1217	Kisäng	-	56.61	125	0.85	Nyköping	0480
S1221	Husby + del av Tuna	-	94.07	161	0.54	Strängnäs	0486
S1223	Hedlandet + Åsgård	-	26.84	75	0	Strängnäs	0486
S1227	Jagbacken	-	6.49	68	0	Nyköping	0480
S1229	Lagnöviken	-	30.14	149	0.47	Trosa	0488
S1231	Lappetorp	Ny	8.07	58	0	Nyköping	0480
S1233	Laxne	-	23.02	165	0	Gnesta	0461
S1237	Lid	-	13.46	50	0	Nyköping	0480
S1239	Lilla Munkhammar	-	12.21	118	0	Eskilstuna	0484
S1241	Lindvreten	-	5.77	57	0	Strängnäs	0486
S1243	Läppe (östra delen)	-	34.28	71	0.89	Vingåker	0428
S1247	Läppe	-	45.46	90	0.48	Vingåker	0428
S1249	Lästringe	-	20.7	110	0	Nyköping	0480
S1251	Löt	-	17.59	63	0	Strängnäs	0486
S1253	Lövsta	-	32.67	74	0	Trosa	0488
S1255	Lövhulta	-	10.98	52	0	Eskilstuna	0484
S1257	Malmby	-	10.72	72	0	Strängnäs	0486
S1259	Malmsjöstugan	-	46.36	55	0.98	Gnesta	0461
S1265	Mälarbaden	-	31.9	143	0	Eskilstuna	0484
S1266	Nedre Aspa	Ny	7.78	54	0	Nyköping	0480
S1267	Marsjömosse	-	15.97	57	0	Strängnäs	0486
S1269	Övre Vannala	-	7.69	88	0	Vingåker	0428
S1271	Mora	-	22.19	61	0	Eskilstuna	0484
S1275	Norrtuna	-	42.76	109	0.66	Gnesta	0461
S1277	Buskhyttegård	-	11.46	62	0	Nyköping	0480
S1279	Ostra Knall	-	41.16	145	0.95	Eskilstuna	0484
S1282	Orrhammar	Ny	93.33	285	0.82	Flen	0482
S1286	Påljungshage	Ny	4.29	53	0	Nyköping	0480
S1287	Ribbingelund	-	12.75	58	0	Eskilstuna	0484
S1289	Fyrby	-	4.51	63	0	Nyköping	0480
S1292	Rosöga	Ny	6.49	54	0	Strängnäs	0486
S1293	Sanda	-	44.76	161	0.68	Strängnäs	0486
S1294	Skebokvarn	Ny	13.85	86	0	Flen	0482
S1295	Näshulta	-	47.17	67	1	Eskilstuna	0484
S1297	Skeppartorp	-	10.56	114	0	Eskilstuna	0484
S1301	Skeppsvik	-	77.7	233	0.95	Nyköping	0480
S1304	Skogsborg	Ny	8.34	61	0	Eskilstuna	0484
S1309	Stavsjöbruk	-	30	116	0	Nyköping	0480
S1313	Strängstorp	-	9.48	79	0	Katrineholm	0483
S1315	Svartuddslandet	-	27.08	64	0.92	Oxelösund	0481
S1318	Sundbyvik	Ny	16.98	61	0.96	Eskilstuna	0484
S1323	Dalhagen	Ny	16.43	53	0.74	Eskilstuna	0484
S1325	Del av Tuna + Ytterselö	-	25.21	64	0	Strängnäs	0486
S1329	Udden	-	58.28	179	0.92	Eskilstuna	0484
S1333	Uddens fritidsområde	-	53.83	108	0.85	Katrineholm	0483
S1335	Uttervik (norra delen)	-	48.84	56	0.95	Nyköping	0480
S1337	Vadsbro	-	32.24	121	0	Flen	0482
S1343	Vik	-	27.48	66	0.59	Strängnäs	0486
S1345	Viala	-	15.12	62	0	Vingåker	0428
S1347	Västermo	-	16.35	63	0	Eskilstuna	0484
S1355	Öbolandet	-	119.5	172	0.94	Trosa	0488
S1361	Äs	-	19.29	70	0	Katrineholm	0483
S1363	Örstig	Ny	13.4	118	0	Nyköping	0480
S1365	Österåker	-	20.25	135	0	Vingåker	0428
S1367	Alboga (södra delen)	-	5.13	90	0	Söderköping	0582
S1369	Arkösund	-	45.48	139	0.6	Norrköping	0581
S1372	Bjälbo	Ny	25.27	65	0	Mjölby	0586
S1373	Bjärka-Säby	-	31.71	137	0	Linköping	0580
S1375	Asby	-	33.29	177	0	Ydre	0512
S1377	Björkeberg	-	37.87	152	0	Linköping	0580
S1381	Björkfors	-	34.48	95	0	Kinda	0513
S1385	Bona	-	36.33	92	0	Motala	0583
S1386	Borghamn	Ny	17.65	149	0	Vadstena	0584
S1387	Bottna	-	12.29	53	0	Söderköping	0582
S1388	Bromma	Ny	22.98	68	1	Motala	0583
S1391	Brånshult	-	15.35	57	0	Motala	0583
S1393	Bränntorp	-	145.59	120	0.7	Finspång	0562
S1401	Byle	-	45.83	116	0	Finspång	0562
S1403	Dalshult och Fridhem	Ny	6.8	75	0	Åtvidaberg	0561
S1405	Degerön	-	25.73	50	0	Motala	0583
S1409	Djurön	-	31.32	169	0.53	Norrköping	0581
S1418	Fyrudden	Ny	25.76	56	0.79	Valdemarsvik	0563
S1423	Fruktåker och Ängen	-	14.05	58	0	Linköping	0580
S1427	Gruvstugan	-	12.72	55	0	Norrköping	0581
S1429	Stensätter	-	39.16	113	0	Linköping	0580
S1431	Gryt	-	67.51	163	0	Valdemarsvik	0563
S1433	Heda	-	20.57	70	0	Ödeshög	0509
S1437	Hultsbruk	-	18.53	61	0	Norrköping	0581
S1441	Hycklinge	-	32.24	123	0	Kinda	0513
S1443	Hävla	-	38.43	151	0	Finspång	0562
S1445	Karlsby	-	38.94	115	0	Motala	0583
S1453	Korskrog	-	10	88	0	Motala	0583
S1455	Kopparbo	-	28.23	73	0.84	Norrköping	0581
S1457	Kränge	-	11.46	80	0	Linköping	0580
S1459	Kransberg + Fryshem	-	17.86	59	0	Linköping	0580
S1461	Kvarnvik	-	27.14	79	0	Åtvidaberg	0561
S1465	Kvarsebo	-	41.34	188	0	Norrköping	0581
S1473	Kättinge	-	14.98	68	0	Norrköping	0581
S1475	Lindö	Ny	6.67	51	0	Norrköping	0581
S1477	Loddby	-	13.05	176	0	Norrköping	0581
S1481	Loddbynäset	-	28.48	114	0.9	Norrköping	0581
S1485	Ludden	-	33.33	121	0	Norrköping	0581
S1491	Luddingsbo (västra delen)	-	39.79	157	0.79	Söderköping	0582
S1497	Lövlund	-	7.59	62	0	Finspång	0562
S1499	Lövdalen	Ny	3.72	68	0	Norrköping	0581
S1501	Malexander	-	47.31	76	0.72	Boxholm	0560
S1503	Marbystrand	-	36.66	148	0.94	Norrköping	0581
S1505	Maspelösa	-	16.68	143	0	Linköping	0580
S1509	Normlösa	-	10.18	63	0	Mjölby	0586
S1511	Mem	-	4.19	57	0	Norrköping	0581
S1516	Nysätter	Ny	5.31	52	0	Linköping	0580
S1519	Ramsdal	-	182.23	110	0.68	Söderköping	0582
S1521	Hagsätter	-	65.44	156	0	Norrköping	0581
S1525	Ringstorp	-	8.76	68	0	Linköping	0580
S1529	Rogslösa	-	20.96	90	0	Vadstena	0584
S1531	Roxenbaden	-	28.29	110	0.38	Linköping	0580
S1533	Roxtuna	-	14.7	67	0	Linköping	0580
S1537	Rystad	-	10.27	96	0	Linköping	0580
S1541	Stora Sidus	-	29.97	135	0.68	Norrköping	0581
S1542	Styrstad och Gräsnäs	Ny	8.48	54	0	Norrköping	0581
S1545	Skeda	-	6.35	68	0	Linköping	0580
S1549	Skedet	-	59.09	92	0	Vadstena	0584
S1555	Skeppsås	-	9.04	51	0	Mjölby	0586
S1556	Skogelund	Ny	3.64	52	0	Mjölby	0586
S1561	Skärkind	-	10.93	83	0	Norrköping	0581
S1563	Svärtinge gård	-	9.38	73	0	Norrköping	0581
S1565	Snäckevarp + Fyrtorp	-	66.61	91	0.74	Valdemarsvik	0563
S1567	Puksten	-	43.17	105	0	Norrköping	0581
S1569	Sågarhem	-	5.48	64	0	Motala	0583
S1571	Svartmåla	-	52.9	116	0.93	Linköping	0580
S1573	Sättuna	-	15.47	177	0	Linköping	0580
S1575	Södra Kränge	-	17.96	140	0	Linköping	0580
S1577	Tallebo	-	11.52	89	0	Norrköping	0581
S1581	Trehörna	-	23.82	112	0	Ödeshög	0509
S1585	Tåby	-	15.16	127	0	Norrköping	0581
S1589	Valla och Gålby	-	13.91	71	0	Kinda	0513
S1593	Varv	-	13.12	80	0	Motala	0583
S1597	Västanvik	-	122.29	220	0.9	Motala	0583
S1599	Västerby	Ny	15.47	74	0	Linköping	0580
S1601	Västertryserum	-	14.89	52	0	Valdemarsvik	0563
S1609	Västra Harg	-	4.66	76	0	Mjölby	0586
S1610	Ystad Fågellund	Ny	2.7	51	0	Norrköping	0581
S1613	Gälstad-Lundby	-	26.09	162	0	Linköping	0580
S1614	Göstadberg	Ny	9.84	53	0	Norrköping	0581
S1617	Älvan	-	38.47	129	0	Motala	0583
S1621	Öjebro	-	25.71	53	0	Mjölby	0586
S1625	Örtomta	-	8.58	106	0	Linköping	0580
S1629	Östra Ny	-	38.81	71	0	Norrköping	0581
S1637	Axamo	-	16.83	107	0	Jönköping	0680
S1641	Bellö	-	40.64	82	0	Eksjö	0686
S1649	Bondstorp	-	34.52	175	0	Vaggeryd	0665
S1657	Brännehylte	-	18.68	78	0	Gnosjö	0617
S1661	Bunn	-	22.61	105	0	Jönköping	0680
S1665	Byarum	-	23.95	128	0	Vaggeryd	0665
S1672	Ekenhaga	Ny	5.04	82	0	Värnamo	0683
S1673	Törnestorp	-	15.61	86	0	Värnamo	0683
S1677	Farstorp	-	19.88	117	0	Vetlanda	0685
S1679	Fiskebäck	-	8.24	130	0	Habo	0643
S1681	Ådala	-	9.36	61	0	Tranås	0687
S1685	Flugeby	-	19	65	0	Vetlanda	0685
S1689	Gissebo	-	15.78	96	0	Jönköping	0680
S1693	Gällaryd	-	28.11	78	0	Värnamo	0683
S1697	Hagafors + Harkeryd	-	26.95	90	0	Vaggeryd	0665
S1699	Haurida	-	27.7	70	0	Aneby	0604
S1703	Hjälshammar och Framnäs	Ny	10.17	50	0	Värnamo	0683
S1705	Hullaryd	-	36.04	127	0	Aneby	0604
S1709	Hultagård	-	15.17	68	0	Sävsjö	0684
S1715	Hätte	Ny	6.56	78	0	Tranås	0687
S1717	Höreda	-	17.81	129	0	Eksjö	0686
S1719	Ingeryd	-	16.51	50	0	Jönköping	0680
S1721	Hörle	-	40.72	148	0	Värnamo	0683
S1727	Lovsjö	-	14.49	71	0	Jönköping	0680
S1729	Ekeryd	-	15.88	68	0	Jönköping	0680
S1731	Lovsjö	-	26.48	96	0.91	Jönköping	0680
S1733	Linderås	-	16.26	73	0	Tranås	0687
S1735	Lyckeberg	-	9.76	165	0	Eksjö	0686
S1737	Lövås	-	12.09	50	0	Gislaved	0662
S1738	Marieholm	Ny	20.66	169	0	Gnosjö	0617
S1739	Målen	-	14.28	74	0	Jönköping	0680
S1741	Marås och Käringagärde	-	27.38	136	0	Gnosjö	0617
S1745	Stuveryd och Bengtsgården	-	12.88	51	0	Eksjö	0686
S1747	Norraby	-	20.31	174	0	Tranås	0687
S1749	Norra Unnaryd	-	16.68	87	0	Jönköping	0680
S1751	Nye	Ny	21.44	173	0	Vetlanda	0685
S1753	Näshult	-	20.76	89	0	Vetlanda	0685
S1755	Os	-	28.56	68	0	Värnamo	0683
S1757	Prinseryd	-	23.2	118	0	Jönköping	0680
S1759	Ormaryd	-	31.67	186	0	Nässjö	0682
S1761	Ramkvilla	-	38.14	160	0	Vetlanda	0685
S1765	Ryd	-	29.56	172	0	Jönköping	0680
S1769	Röhälla	-	14.93	95	0	Tranås	0687
S1773	Rökinge + Busarp	-	16.88	120	0	Jönköping	0680
S1774	Samset	Ny	7.59	170	0	Jönköping	0680
S1775	Sandsjöfors	-	34.27	157	0	Nässjö	0682
S1777	Skirö	-	24.63	70	0	Vetlanda	0685
S1778	Solhöjden	Ny	4.97	140	0	Habo	0643
S1780	Siringe	Ny	14.97	50	0	Jönköping	0680
S1781	Svarttorp	-	27.66	107	0	Jönköping	0680
S1782	Skinnersdal	Ny	4.61	63	0	Jönköping	0680
S1785	Tallberga	-	15.02	61	0	Gislaved	0662
S1786	Talludden och Vallbohaga	Ny	10.78	53	0	Nässjö	0682
S1787	Tovrida udde	-	25.08	105	0.91	Jönköping	0680
S1791	Ulvstorp	-	10.3	52	0.67	Jönköping	0680
S1799	Vireda	-	18.74	51	0	Aneby	0604
S1801	Värne	-	25.42	129	0	Eksjö	0686
S1805	Åminne	-	26.43	199	0	Värnamo	0683
S1809	Ås	-	38.24	150	0	Gislaved	0662
S1819	Ödestugu	-	10.37	52	0	Jönköping	0680
S1825	Benestad	-	30.66	83	0	Alvesta	0764
S1837	Bolmen	-	27.44	98	0	Ljungby	0781
S1839	Bramstorp	-	10.37	74	0	Växjö	0780
S1841	Brittatorp	-	14.65	110	0	Växjö	0780
S1845	Byholma och Grimshult	-	34.5	65	0	Ljungby	0781
S1849	Böksholm	-	14.55	70	0	Växjö	0780
S1851	Dångebo	-	70.88	151	0	Tingsryd	0763
S1853	Dädesjö	-	35.66	129	0	Växjö	0780
S1857	Dänningelanda	-	13.65	65	0	Växjö	0780
S1859	Ekesås och Långarör	-	15.39	91	0	Växjö	0780
S1861	Dörarp	-	27.91	144	0	Ljungby	0781
S1863	Evedal och Hultet	-	26.06	90	0	Växjö	0780
S1865	Gransholm	-	12.92	53	0	Växjö	0780
S1867	Ellanda	-	21.26	63	0	Växjö	0780
S1869	Grimslövs by	-	15.84	88	0	Alvesta	0764
S1871	Häradsbäck	-	71.28	179	0	Älmhult	0765
S1873	Göteryd	-	14.33	58	0	Älmhult	0765
S1874	Hallanäs	Ny	2.55	68	0	Alvesta	0764
S1877	Hallaryd	-	43.27	141	0	Älmhult	0765
S1881	Hamneda	-	46.3	158	0	Ljungby	0781
S1891	Härlöv	-	19.63	56	0	Alvesta	0764
S1893	Lidnäs	-	20.86	85	0	Alvesta	0764
S1897	Lindshammar	-	31.38	68	0	Uppvidinge	0760
S1901	Lönashult och Håldala	-	41.47	170	0	Alvesta	0764
S1905	Marhult	-	34.44	80	0	Uppvidinge	0760
S1907	Nöbbele	-	21.57	61	0	Växjö	0780
S1909	Pjätteryd	-	24.07	108	0	Älmhult	0765
S1911	Odenslanda	-	18.49	69	0	Växjö	0780
S1913	Risinge	-	26.42	71	0	Växjö	0780
S1917	Rydet	-	10.41	62	0	Växjö	0780
S1921	Råstorp	-	21.15	65	0	Markaryd	0767
S1923	Kalvsvik	Ny	12.83	51	0	Växjö	0780
S1929	Skeen	-	15.17	69	0	Ljungby	0781
S1933	Sävsjöström	-	43.16	132	0	Uppvidinge	0760
S1937	Södra Ljunga	-	33.95	128	0	Ljungby	0781
S1941	Södra Århult	-	25.23	70	0	Markaryd	0767
S1943	Tolg	-	20.1	54	0	Växjö	0780
S1945	Torne	-	15.91	123	0	Alvesta	0764
S1957	Vederslöv	-	18.15	125	0	Växjö	0780
S1961	Virestad	-	36.52	155	0	Älmhult	0765
S1969	Vrå	-	21.86	73	0	Ljungby	0781
S1973	Älmeboda	-	34.8	75	0	Tingsryd	0763
S1975	Stora Stångehamn	Ny	20.99	56	0.79	Oskarshamn	0882
S1977	Albrunna	-	15.98	51	0	Mörbylånga	0840
S1981	Alby	-	29.17	80	0	Mörbylånga	0840
S1995	Almvik	Ny	18.41	190	0	Västervik	0883
S1999	Alsjöholm	Ny	11.88	52	0	Nybro	0881
S2005	Bidalite	-	24.73	93	0	Torsås	0834
S2009	Björkshult	-	14.31	67	0	Högsby	0821
S2013	Björnhult	-	20.51	104	0	Oskarshamn	0882
S2017	Björnsholm	-	17.94	98	0	Västervik	0883
S2021	Blackstad	-	42.51	145	0	Västervik	0883
S2023	Blankaholm	-	50.14	162	0	Västervik	0883
S2024	Boda glasbruk	Ny	43.33	170	0	Emmaboda	0862
S2027	Furuhäll+Blårör+Solbergamarken	-	110.19	82	0.88	Borgholm	0885
S2029	Bredsättra	-	24.17	70	0	Borgholm	0885
S2031	Brömsebro (norra delen)	Ny	11.17	54	0	Torsås	0834
S2033	Byxelkrok	-	140.3	129	0.75	Borgholm	0885
S2037	Böda	-	91.74	109	0.31	Borgholm	0885
S2041	Backa	-	27.09	70	0	Vimmerby	0884
S2045	Djursvik	-	16.38	93	0.74	Torsås	0834
S2051	Dörby	-	25.48	58	0	Mörbylånga	0840
S2057	Ekenäs	-	39.82	129	0	Kalmar	0880
S2061	Enebacken	-	17.04	123	0	Torsås	0834
S2069	Fiddekulla	-	15.49	55	0	Emmaboda	0862
S2073	Finsjö	-	35.43	152	0	Mönsterås	0861
S2074	Flerohopp	Ny	41.32	195	0	Nybro	0881
S2077	Förlösa	-	16.72	70	0	Kalmar	0880
S2085	Gladhammar och Lunds by	-	29.5	68	0	Västervik	0883
S2089	Glömminge	-	35.37	186	0	Mörbylånga	0840
S2093	Grönskåra	-	28.77	95	0	Högsby	0821
S2097	Gullabo	-	44.04	113	0	Torsås	0834
S2099	Gränsö kanal	-	9.07	51	0	Västervik	0883
S2101	Gullaskruv	-	44.49	108	0	Nybro	0881
S2105	Gärdslösa	-	62.56	123	0	Borgholm	0885
S2106	Habbestorp	Ny	8.3	50	0	Mönsterås	0861
S2109	Hammarglo	-	19.25	71	0	Mönsterås	0861
S2113	Harby	-	28.57	82	0	Kalmar	0880
S2117	Hulterstad	-	21.74	55	0	Mörbylånga	0840
S2119	Hossmo Kyrkbyn	Ny	7.55	58	0	Kalmar	0880
S2121	Hult	-	26.42	137	0	Mörbylånga	0840
S2125	Hummelstad	-	18.78	61	0	Västervik	0883
S2127	Händelöp	-	13.43	51	0	Västervik	0883
S2129	Hälgenäs	-	47.7	125	0	Västervik	0883
S2137	Karlevi och Eriksöre	-	43.63	92	0.65	Mörbylånga	0840
S2139	Kilen	-	7.1	57	0	Oskarshamn	0882
S2141	Killingeholm	-	17.23	101	0	Mönsterås	0861
S2143	Kolboda	-	37.87	125	0.64	Kalmar	0880
S2149	Kvilla	-	26.45	82	0	Torsås	0834
S2153	Kåremo	-	20.44	87	0	Kalmar	0880
S2155	Källtorpsmo	Ny	11.18	55	0	Kalmar	0880
S2157	Lindby	-	33.16	57	0	Borgholm	0885
S2161	Långemåla	-	38.28	110	0	Högsby	0821
S2165	Långlöt	-	46.56	103	0	Borgholm	0885
S2167	Lönneberga	-	49.58	167	0	Hultsfred	0860
S2173	Mellböda och del av Böda	-	54.07	107	0	Borgholm	0885
S2183	Färjestaden (sydvästra delen)	-	62.84	272	0.94	Mörbylånga	0840
S2185	Mörtfors	-	14.92	66	0	Oskarshamn	0882
S2189	Norra Möckleby	-	37.14	171	0	Mörbylånga	0840
S2191	Norrgärdet och Törnbotten	Ny	13.91	59	0	Mörbylånga	0840
S2193	Norrhult	-	30.35	68	0	Västervik	0883
S2197	Odensvi	-	17.66	82	0	Västervik	0883
S2201	Oknö	-	101.92	333	0.98	Mönsterås	0861
S2205	Pata malm	-	23.27	129	0	Mönsterås	0861
S2207	Lindödjupet och Målängen	-	92.3	100	0.74	Västervik	0883
S2209	Resmo + Gynge	-	32.47	92	0	Mörbylånga	0840
S2211	Revsudden	-	37.01	154	0.9	Kalmar	0880
S2213	Rinkaby	-	17.15	134	0	Kalmar	0880
S2221	Runsten och Bjärby	-	55.08	89	0	Borgholm	0885
S2225	Rälla tall	-	9.74	55	0.24	Borgholm	0885
S2229	Räpplinge	-	44.71	135	0	Borgholm	0885
S2237	Sandby	-	69.76	62	0	Borgholm	0885
S2241	Sandbäckshult	-	18.3	78	0	Mönsterås	0861
S2243	Saxängen	-	48.96	159	0.97	Mörbylånga	0840
S2245	Skorpetorp och Sandshult	-	18.3	61	0	Oskarshamn	0882
S2249	Sandslätt och Hinsaryd	-	15.89	61	0	Nybro	0881
S2253	Sandvik	-	36.16	62	0.82	Borgholm	0885
S2255	Sankt Sigfrid	-	23.73	85	0	Nybro	0881
S2265	Sloalycke norra	-	29.58	69	0	Torsås	0834
S2269	Spjutterum	-	19.65	109	0	Borgholm	0885
S2273	Stora Frö	-	28.3	123	0	Mörbylånga	0840
S2277	Södra Kvinneby och Slagerstad och Stenås	-	49.51	83	0	Mörbylånga	0840
S2281	Stora Rör	-	52.23	158	0.78	Borgholm	0885
S2285	Strandskogen	-	14.54	54	0	Mörbylånga	0840
S2289	Stångeland	-	14.91	62	0	Västervik	0883
S2293	Störlinge	-	22.7	63	0	Borgholm	0885
S2297	Sättra	-	25.7	72	0	Borgholm	0885
S2301	Algutsrum	-	12.74	61	0	Mörbylånga	0840
S2305	Södvik	-	32.45	69	0	Borgholm	0885
S2307	Sörby	-	29.09	58	0	Borgholm	0885
S2308	Tallviken	Ny	10.36	52	0.95	Mönsterås	0861
S2309	Torp	-	23.79	79	0	Mönsterås	0861
S2313	Trankvill + Davidsmåla	-	32.65	73	0	Torsås	0834
S2333	Tålebo	-	35.76	96	0	Mönsterås	0861
S2337	Ukna	-	24.26	101	0	Västervik	0883
S2349	Voxtorp	-	17.39	91	0	Kalmar	0880
S2353	Vånevik	-	32.17	145	0	Oskarshamn	0882
S2357	Hagby-Bläsinge	-	27.12	73	0	Mörbylånga	0840
S2361	Åkerby + Lopperstad	-	24.16	73	0	Borgholm	0885
S2363	Åmunnen	-	17.61	93	0.58	Kalmar	0880
S2364	Äspelund	Ny	15.95	57	0	Kalmar	0880
S2365	Solberga och Ålem	-	45.52	197	0	Mönsterås	0861
S2369	Hägdarve och Dede	-	29.91	80	0	Gotland	0980
S2371	Alva	-	30.74	89	0	Gotland	0980
S2373	Barlingbo	-	23.22	77	0	Gotland	0980
S2381	Bjärges och Nickarve	-	39.24	118	0	Gotland	0980
S2382	Bjärs	Ny	5.38	51	0	Gotland	0980
S2384	Björkhage	Ny	4.03	52	0	Gotland	0980
S2387	Brohagen + Lillåkre	-	15.77	59	0	Gotland	0980
S2389	Bro och Duss	-	23.15	74	0	Gotland	0980
S2393	Dalhem och Hallvide	-	48.85	152	0	Gotland	0980
S2395	Burs	-	18.09	51	0	Gotland	0980
S2397	Austers och Sudergårda	-	76.57	89	0.29	Gotland	0980
S2401	Eskelhem och Bringsarve	-	44.32	120	0	Gotland	0980
S2405	Etelhem	-	50.43	163	0	Gotland	0980
S2409	Klinte och Follingbo norra	-	13.92	64	0	Gotland	0980
S2411	klinte och Follingbo södra	-	13.49	64	0	Gotland	0980
S2413	Garde	-	76.04	132	0	Gotland	0980
S2417	Gnisvärd och Smågårde	-	73.67	125	0.9	Gotland	0980
S2421	Gothem	-	23.54	59	0	Gotland	0980
S2427	Gute	-	21.49	69	0	Gotland	0980
S2429	Hablingbo och Medebys	-	18.33	59	0	Gotland	0980
S2433	Hangvar	-	40.77	72	0	Gotland	0980
S2437	Högklint och Nygårds	-	130.53	343	0.78	Gotland	0980
S2439	Hörsne	-	10.06	55	0	Gotland	0980
S2441	Kappelshamn	-	72.33	115	0	Gotland	0980
S2445	Katthammarsvik	-	70.28	160	0	Gotland	0980
S2449	Klinte	-	32.77	106	0	Gotland	0980
S2453	Kräklingbo	-	34.76	80	0	Gotland	0980
S2457	Levide och Skinnarve	-	37.56	112	0	Gotland	0980
S2461	Hälge	-	39.61	106	0	Gotland	0980
S2465	Linde	-	37.77	68	0	Gotland	0980
S2467	Lummelunda och Etebols	-	19.95	109	0	Gotland	0980
S2473	Lye	-	32.92	66	0	Gotland	0980
S2479	När	Ny	19.71	94	0	Gotland	0980
S2481	Othem	-	31.75	76	0	Gotland	0980
S2485	Othemars	-	28.98	70	0	Gotland	0980
S2489	Rone	-	24.32	85	0	Gotland	0980
S2493	Ronehamn	-	34.44	102	0	Gotland	0980
S2497	Sanda och Lekarve	-	62.18	152	0	Gotland	0980
S2501	Sjonhembacke och Haugbro	-	47.24	149	0	Gotland	0980
S2505	Själsö	-	38.5	131	0.88	Gotland	0980
S2509	Stenkumla	-	12.27	52	0	Gotland	0980
S2513	Sylfaste och Lere	-	16.35	56	0	Gotland	0980
S2517	Ansarve och Tofta	-	29.99	73	0	Gotland	0980
S2521	Tofta strand (norra delen)	-	17.61	126	0	Gotland	0980
S2523	Tofta strand (södra delen)	-	99.57	186	0.82	Gotland	0980
S2525	Träkumla	-	32.77	95	0	Gotland	0980
S2529	Valleviken	-	32.19	118	0	Gotland	0980
S2533	Vänge	-	49.35	87	0	Gotland	0980
S2541	Västergarn och Stora Mafrids	-	46.7	105	0	Gotland	0980
S2543	Alnaryd	-	16.24	53	0	Karlskrona	1080
S2545	Biskopsmåla och del av Hemmingsmåla	-	25.91	101	0	Olofström	1060
S2547	Alstugorna	-	12.14	107	0	Karlskrona	1080
S2549	Agerum och Bjäraryd	-	20.05	84	0	Sölvesborg	1083
S2553	Björkeryd	-	24.8	99	0	Karlskrona	1080
S2555	Dala	Ny	7.65	50	0	Karlshamn	1082
S2561	Boddestorp och del av Tränsum	-	26.61	106	0	Karlshamn	1082
S2563	Brömsebro	Ny	14.78	84	0	Karlskrona	1080
S2565	Bussemåla	-	19.41	147	0	Ronneby	1081
S2569	Bälganet	-	28.25	74	0	Ronneby	1081
S2573	Djupekås	-	25.59	193	0	Sölvesborg	1083
S2579	Drottningskär	-	105.15	325	0.62	Karlskrona	1080
S2581	Fjärdsjömåla	-	14.11	62	0	Karlskrona	1080
S2583	Färmanstorp	-	40.93	153	0	Karlskrona	1080
S2585	Forsbacka	-	10.6	61	0	Karlshamn	1082
S2587	Froarp	-	11.44	82	0	Karlshamn	1082
S2589	Furumon	-	26.23	82	0.12	Sölvesborg	1083
S2590	Fäjö	Ny	9.92	50	0	Karlskrona	1080
S2593	Gammalstorp	-	39.04	168	0	Sölvesborg	1083
S2597	Gredeby	-	13.19	64	0	Karlskrona	1080
S2599	Grönadal	-	16.99	71	0	Karlskrona	1080
S2609	Gustavstorp	-	20.06	68	0	Karlshamn	1082
S2611	Guövik och Guemåla och Rörvik	-	34.31	107	0	Karlshamn	1082
S2615	Hagbo + Björkhaga	-	20.63	59	0	Karlskrona	1080
S2621	Hasselstad	-	27.86	100	0	Ronneby	1081
S2627	Hjälmsa	-	20.1	50	0	Ronneby	1081
S2629	Horsaryd	-	14.74	77	0	Karlshamn	1082
S2633	Horsarydmark	-	17.53	77	0	Karlshamn	1082
S2635	Hosaby björke	-	9.99	63	0	Sölvesborg	1083
S2637	Hosaby	-	13.14	72	0	Sölvesborg	1083
S2639	Hörby och östra Hällevik	-	39.12	129	0.63	Sölvesborg	1083
S2641	Mältan och Inglatorp	-	11	78	0	Karlskrona	1080
S2645	Istaby	-	12.17	69	0	Sölvesborg	1083
S2649	Sjötorp	-	16.24	78	0	Karlskrona	1080
S2653	Knutsberg	-	15.34	114	0	Karlshamn	1082
S2657	Kopprarp	-	12.74	70	0	Karlshamn	1082
S2661	Korsanäs	-	15.07	82	0	Ronneby	1081
S2665	Kristianopel	-	21.48	91	0	Karlskrona	1080
S2669	Kuggeboda och Lunnatorp	-	31.32	153	0	Ronneby	1081
S2673	Kylinge	-	19.43	86	0	Sölvesborg	1083
S2681	Lyckeåborg	-	13.78	60	0	Karlskrona	1080
S2683	Mjöviksstrand	-	9.99	66	0	Karlskrona	1080
S2684	Målarna	Ny	4.83	54	0	Karlskrona	1080
S2685	Lösen	-	14.65	103	0	Karlskrona	1080
S2689	Möcklö	-	24.68	115	0	Karlskrona	1080
S2693	Mörby och Mörby backe	-	34.67	160	0	Sölvesborg	1083
S2701	Nötabråne	-	17.01	62	0	Karlshamn	1082
S2705	Ringamåla	-	8.67	55	0	Karlshamn	1082
