TO_kod
 	Tätort_Namn
 	Typ
 	Folkmängd_2010
 	Folkmängd_2005
 	Förändring
 	Inv_km2
 	Landareal_ha
 	Kommun_Namn
 	KnKod
 
T7482	Gottne	T	218	226	-8	380	57	Örnsköldsvik	2284
T7492	Hovid	T	225	229	-4	641	35	Sundsvall	2281
T7496	Husum	T	1647	1709	-62	413	399	Örnsköldsvik	2284
T7500	Härnösand	T	17556	18003	-447	1612	1089	Härnösand	2280
T7504	Indal	T	661	666	-5	711	93	Sundsvall	2281
T7506	Juniskär	T	397	333	64	946	42	Sundsvall	2281
T7510	Johannedal	T	2754	2592	162	1373	201	Sundsvall	2281
T7512	Junsele	T	895	958	-63	357	251	Sollefteå	2283
T7516	Klockestrand	T	315	320	-5	309	102	Kramfors	2282
T7520	Kovland	T	486	476	10	1019	48	Sundsvall	2281
T7524	Kramfors	T	5990	6235	-245	816	734	Kramfors	2282
T7532	Kvissleby	T	2614	2635	-21	1381	189	Sundsvall	2281
T7540	Köpmanholmen	T	1237	1267	-30	492	251	Örnsköldsvik	2284
T7548	Liden	T	254	269	-15	392	65	Sundsvall	2281
T7552	Ljungaverk	T	885	917	-32	313	283	Ånge	2260
T7560	Lucksta	T	346	349	-3	971	36	Sundsvall	2281
T7564	Lungvik	T	349	425	-76	277	126	Kramfors	2282
T7568	Lunde	T	399	431	-32	292	137	Kramfors	2282
T7572	Långsele	T	1584	1620	-36	647	245	Sollefteå	2283
T7576	Långviksmon	T	221	223	-2	346	64	Örnsköldsvik	2284
T7580	Matfors	T	3201	3239	-38	986	325	Sundsvall	2281
T7584	Mellansel	T	827	823	4	355	233	Örnsköldsvik	2284
T7588	Mjällom	T	275	326	-51	390	71	Kramfors	2282
T7592	Moliden	T	300	323	-23	476	63	Örnsköldsvik	2284
T7596	Nedansjö	T	257	267	-10	584	44	Sundsvall	2281
T7600	Njurundabommen	T	1983	1959	24	917	216	Sundsvall	2281
T7604	Nordingrå	T	306	335	-29	472	65	Kramfors	2282
T7616	Nyland	T	903	945	-42	344	263	Kramfors	2282
T7620	Näsåker	T	513	541	-28	524	98	Sollefteå	2283
T7628	Ramsele	T	968	964	4	492	197	Sollefteå	2283
T7632	Ramvik	T	691	746	-55	366	189	Härnösand	2280
T7636	Sandslån	T	272	290	-18	248	110	Kramfors	2282
T7644	Sidensjö	T	399	399	0	378	105	Örnsköldsvik	2284
T7652	Skottsund	T	1069	1057	12	987	108	Sundsvall	2281
T7660	Sollefteå	T	8562	8530	32	911	940	Sollefteå	2283
T7668	Stavreviken	T	216	231	-15	719	30	Timrå	2262
T7670	Stockvik	T	2359	2165	194	1034	228	Sundsvall	2281
T7676	Stöde	T	572	543	29	486	118	Sundsvall	2281
T7680	Ullånger	T	626	606	20	640	98	Kramfors	2282
T7684	Sundsbruk	T	2137	2098	39	462	463	Sundsvall	2281
T7688	Sundsvall	T	50712	49344	1368	1847	2746	Sundsvall	2281
T7696	Svartvik	T	949	991	-42	703	135	Sundsvall	2281
T7700	Söråker	T	2312	2271	41	455	508	Timrå	2262
T7704	Timrå	T	10443	10204	239	868	1203	Timrå	2262
T7708	Torpshammar	T	444	493	-49	272	163	Ånge	2260
T7716	Tunadal	T	360	367	-7	203	177	Sundsvall	2281
T7720	Utansjö	T	209	209	0	207	101	Härnösand	2280
T7726	Vattjom	T	477	499	-22	519	92	Sundsvall	2281
T7728	Västerhus	T	326	275	51	322	101	Örnsköldsvik	2284
T7732	Åmynnet	T	340	370	-30	990	34	Örnsköldsvik	2284
T7736	Ånge	T	2872	2956	-84	798	360	Ånge	2260
T7740	Älandsbro	T	832	839	-7	534	156	Härnösand	2280
T7748	Östavall	T	222	247	-25	247	90	Ånge	2260
T7752	Österforse	T	204	245	-41	227	90	Sollefteå	2283
T7756	Överhörnäs	T	603	602	1	253	239	Örnsköldsvik	2284
T7800	Aspås	T	375	352	23	604	62	Krokom	2309
T7804	Backe	T	599	625	-26	475	126	Strömsund	2313
T7806	Östra Bispgården	T	279	294	-15	189	148	Ragunda	2303
T7808	Västra Bispgården	T	518	523	-5	364	142	Ragunda	2303
T7812	Brunflo	T	3890	3916	-26	1366	285	Östersund	2380
T7816	Bräcke	T	1651	1566	85	825	200	Bräcke	2305
T7820	Duved	T	663	637	26	671	99	Åre	2321
T7824	Dvärsätt	T	461	437	24	1116	41	Krokom	2309
T7828	Funäsdalen	T	890	798	92	507	175	Härjedalen	2361
T7836	Föllinge	T	485	509	-24	323	150	Krokom	2309
T7840	Gäddede	T	401	456	-55	294	136	Strömsund	2313
T7844	Gällö	T	725	758	-33	592	123	Bräcke	2305
T7848	Hackås	T	480	518	-38	522	92	Berg	2326
T7852	Hallen	T	203	223	-20	445	46	Åre	2321
T7856	Hammarstrand	T	1052	1061	-9	473	222	Ragunda	2303
T7860	Hammerdal	T	974	1002	-28	425	229	Strömsund	2313
T7868	Hede	T	741	763	-22	456	163	Härjedalen	2361
T7876	Hoting	T	667	749	-82	525	127	Strömsund	2313
T7880	Häggenås	T	320	351	-31	431	74	Östersund	2380
T7884	Järpen	T	1408	1439	-31	648	217	Åre	2321
T7886	Klövsjö	T	291	312	-21	131	222	Berg	2326
T7888	Krokom	T	2277	2087	190	866	263	Krokom	2309
T7896	Kälarne	T	451	492	-41	312	145	Bräcke	2305
T7904	Lillhärdal	T	335	365	-30	293	114	Härjedalen	2361
T7908	Lit	T	1040	1051	-11	832	125	Östersund	2380
T7910	Marieby	T	236	218	18	288	82	Östersund	2380
T7912	Myrviken	T	239	224	15	705	34	Berg	2326
T7916	Mörsil	T	686	674	12	563	122	Åre	2321
T7920	Norr-Hede	T	261	293	-32	328	79	Härjedalen	2361
T7932	Nälden	T	873	881	-8	678	129	Krokom	2309
T7934	Näsviken	T	203	221	-18	313	65	Strömsund	2313
T7936	Ope	T	453	441	12	535	85	Östersund	2380
T7938	Orrviken	T	262	239	23	472	55	Östersund	2380
T7942	Optand	T	257	238	19	401	64	Östersund	2380
T7944	Pilgrimstad	T	386	405	-19	611	63	Bräcke	2305
T7948	Rossön	T	352	400	-48	229	154	Strömsund	2313
T7960	Strömsund	T	3589	3516	73	990	363	Strömsund	2313
T7964	Stugun	T	659	627	32	531	124	Ragunda	2303
T7968	Sveg	T	2547	2633	-86	895	285	Härjedalen	2361
T7976	Svenstavik	T	1004	948	56	666	151	Berg	2326
T7984	Tandsbyn	T	374	396	-22	640	58	Östersund	2380
T7988	Trångsviken	T	288	269	19	448	64	Krokom	2309
T7996	Ulvkälla	T	456	445	11	482	95	Härjedalen	2361
T8000	Undersåker	T	438	384	54	543	81	Åre	2321
T8002	Vaplan	T	263	259	4	469	56	Krokom	2309
T8008	Vemdalen	T	542	547	-5	170	319	Härjedalen	2361
T8012	Ytterhogdal	T	534	603	-69	236	226	Härjedalen	2361
T8016	Ytterån	T	204	203	1	199	103	Krokom	2309
T8024	Åre	T	1417	1260	157	848	167	Åre	2321
T8028	Ås	T	1218	1097	121	1014	120	Krokom	2309
T8032	Åsarne	T	268	271	-3	415	65	Berg	2326
T8040	Änge	T	314	387	-73	563	56	Krokom	2309
T8044	Östersund	T	44327	43796	531	1625	2728	Östersund	2380
T8112	Bastuträsk	T	392	357	35	359	109	Norsjö	2417
T8116	Bergsbyn	T	1780	1818	-38	1292	138	Skellefteå	2482
T8120	Bjurholm	T	968	987	-19	564	172	Bjurholm	2403
T8132	Boliden	T	1566	1515	51	805	194	Skellefteå	2482
T8136	Botsmark	T	201	209	-8	413	49	Umeå	2480
T8142	Bullmark	T	319	343	-24	985	32	Umeå	2480
T8144	Bureå	T	2360	2345	15	646	365	Skellefteå	2482
T8148	Burträsk	T	1575	1632	-57	854	184	Skellefteå	2482
T8152	Bygdeå	T	502	506	-4	681	74	Robertsfors	2409
T8156	Bygdsiljum	T	357	370	-13	345	104	Skellefteå	2482
T8160	Byske	T	1728	1734	-6	539	321	Skellefteå	2482
T8168	Dorotea	T	1543	1571	-28	660	234	Dorotea	2425
T8172	Ersmark	T	892	865	27	603	148	Skellefteå	2482
T8174	Flurkmark	T	291	302	-11	549	53	Umeå	2480
T8176	Fredrika	T	215	254	-39	184	117	Åsele	2463
T8188	Granö	T	238	261	-23	243	98	Vindeln	2404
T8196	Hissjön	T	477	460	17	631	76	Umeå	2480
T8198	Hemavan/Bierke	T	222	216	6	245	91	Storuman	2421
T8200	Holmsund	T	5489	5482	7	1001	548	Umeå	2480
T8204	Hällnäs	T	259	309	-50	222	117	Vindeln	2404
T8208	Hörnefors	T	2542	2573	-31	934	272	Umeå	2480
T8210	Innertavle	T	582	549	33	1079	54	Umeå	2480
T8212	Jörn	T	797	877	-80	393	203	Skellefteå	2482
T8220	Kristineberg	T	257	331	-74	246	104	Lycksele	2481
T8224	Kusmark	T	441	437	4	384	115	Skellefteå	2482
T8228	Kåge	T	2248	2205	43	909	247	Skellefteå	2482
T8232	Lycksele	T	8513	8597	-84	998	853	Lycksele	2481
T8236	Lögdeå	T	394	414	-20	341	116	Nordmaling	2401
T8240	Lövånger	T	761	779	-18	578	132	Skellefteå	2482
T8244	Malå	T	2050	2089	-39	785	261	Malå	2418
T8248	Medle	T	552	561	-9	383	144	Skellefteå	2482
T8252	Myckle	T	355	343	12	514	69	Skellefteå	2482
T8256	Nordmaling	T	2546	2619	-73	826	308	Nordmaling	2401
T8268	Norsjö	T	2051	2102	-51	854	240	Norsjö	2417
T8280	Obbola	T	2197	2175	22	858	256	Umeå	2480
T8284	Ostvik	T	387	392	-5	528	73	Skellefteå	2482
T8292	Robertsfors	T	2004	2010	-6	931	215	Robertsfors	2409
T8296	Rundvik	T	817	911	-94	446	183	Nordmaling	2401
T8304	Röbäck	T	2230	2300	-70	1877	119	Umeå	2480
T8308	Skelleftehamn	T	3184	3120	64	794	401	Skellefteå	2482
T8310	Ursviken	T	3977	4054	-77	1071	372	Skellefteå	2482
T8312	Skellefteå	T	32775	32425	350	1507	2174	Skellefteå	2482
T8316	Sorsele	T	1277	1288	-11	701	182	Sorsele	2422
T8320	Stensele	T	546	578	-32	437	125	Storuman	2421
T8324	Storuman	T	2207	2255	-48	708	312	Storuman	2421
T8332	Stöcke	T	483	477	6	981	49	Umeå	2480
T8334	Stöcksjö	T	215	205	10	551	39	Umeå	2480
T8336	Sävar	T	2670	2672	-2	1092	245	Umeå	2480
T8340	Drängsmark	T	333	353	-20	617	54	Skellefteå	2482
T8342	Södra Bergsbyn och Stackgrönn	T	393	406	-13	493	80	Skellefteå	2482
T8344	Sörfors	T	403	397	6	333	121	Umeå	2480
T8348	Sörmjöle	T	212	231	-19	810	26	Umeå	2480
T8352	Tavelsjö	T	245	247	-2	1119	22	Umeå	2480
T8356	Tvärålund	T	257	271	-14	319	81	Vindeln	2404
T8360	Täfteå	T	1231	1029	202	938	131	Umeå	2480
T8364	Tärnaby	T	482	533	-51	294	164	Storuman	2421
T8368	Ersmark	T	1613	1486	127	1337	121	Umeå	2480
T8372	Umeå	T	79594	75643	3951	2331	3415	Umeå	2480
T8376	Vilhelmina	T	3657	3633	24	1033	354	Vilhelmina	2462
T8380	Vindeln	T	2333	2356	-23	788	296	Vindeln	2404
T8384	Vännäs	T	4118	4100	18	1257	328	Vännäs	2460
T8388	Vännäsby	T	1552	1522	30	830	187	Vännäs	2460
T8390	Västibyn	T	234	219	15	910	26	Umeå	2480
T8392	Åmsele	T	209	201	8	257	81	Vindeln	2404
T8396	Ånäset	T	610	622	-12	503	121	Robertsfors	2409
T8400	Åsele	T	1798	1941	-143	532	338	Åsele	2463
T8408	Örviken	T	395	411	-16	400	99	Skellefteå	2482
T8504	Alvik	T	777	771	6	467	167	Luleå	2580
T8508	Antnäs	T	822	845	-23	916	90	Luleå	2580
T8512	Arjeplog	T	1977	1947	30	863	229	Arjeplog	2506
T8516	Arvidsjaur	T	4635	4644	-9	993	467	Arvidsjaur	2505
T8528	Bensbyn	T	448	434	14	898	50	Luleå	2580
T8532	Bergnäset	T	3648	3674	-26	1179	309	Luleå	2580
T8536	Bergsviken	T	2283	2317	-34	863	265	Piteå	2581
T8540	Blåsmark	T	339	332	7	528	64	Piteå	2581
T8544	Boden	T	18277	18680	-403	915	1998	Boden	2582
T8556	Bredviken	T	365	374	-9	846	43	Kalix	2514
T8558	Brändön	T	287	270	17	497	58	Luleå	2580
T8560	Båtskärsnäs	T	296	340	-44	309	96	Kalix	2514
T8564	Bälinge	T	307	317	-10	657	47	Luleå	2580
T8568	Böle	T	424	417	7	451	94	Piteå	2581
T8576	Ersnäs	T	292	299	-7	565	52	Luleå	2580
T8578	Gammelgården	T	297	307	-10	562	53	Kalix	2514
T8580	Gammelstaden	T	4960	4892	68	800	620	Luleå	2580
T8584	Glommersträsk	T	272	306	-34	179	152	Arvidsjaur	2505
T8596	Gällivare	T	8449	8480	-31	1130	748	Gällivare	2523
T8600	Hakkas	T	365	383	-18	242	151	Gällivare	2523
T8604	Haparanda	T	4856	4778	78	1097	443	Haparanda	2583
T8608	Harads	T	501	558	-57	387	129	Boden	2582
T8612	Hedenäset	T	270	285	-15	136	198	Övertorneå	2518
T8616	Hemmingsmark	T	367	398	-31	437	84	Piteå	2581
T8620	Hortlax	T	1248	1247	1	838	149	Piteå	2581
T8628	Jokkmokk	T	2786	2976	-190	776	359	Jokkmokk	2510
T8632	Jukkasjärvi	T	548	519	29	379	144	Kiruna	2584
T8636	Junosuando	T	322	345	-23	253	127	Pajala	2521
T8640	Juoksengi	T	350	401	-51	331	106	Övertorneå	2518
T8644	Jämtön	T	237	236	1	274	86	Luleå	2580
T8648	Jävre	T	576	572	4	318	181	Piteå	2581
T8656	Kalix	T	7299	7312	-13	964	757	Kalix	2514
T8658	Kallax	T	321	291	30	375	86	Luleå	2580
T8660	Kangos	T	252	278	-26	172	147	Pajala	2521
T8664	Karesuando	T	303	297	6	324	93	Kiruna	2584
T8668	Karlsborg	T	351	419	-68	172	204	Kalix	2514
T8670	Karlsvik	T	256	270	-14	1108	23	Luleå	2580
T8672	Karungi	T	232	232	0	188	123	Haparanda	2583
T8676	Kiruna	T	18148	18154	-6	1098	1653	Kiruna	2584
T8680	Klöverträsk	T	246	260	-14	370	67	Luleå	2580
T8688	Korpilombolo	T	529	548	-19	423	125	Pajala	2521
T8692	Korsträsk	T	323	397	-74	443	73	Älvsbyn	2560
T8694	Koskullskulle	T	874	899	-25	314	278	Gällivare	2523
T8704	Kuttainen	T	333	364	-31	558	60	Kiruna	2584
T8720	Lillpite	T	429	454	-25	259	166	Piteå	2581
T8724	Luleå	T	46607	45467	1140	1602	2909	Luleå	2580
T8732	Malmberget	T	5590	6017	-427	757	739	Gällivare	2523
T8734	Marielund	T	1726	1865	-139	1478	117	Haparanda	2583
T8740	Morjärv	T	201	297	-96	208	96	Kalix	2514
T8744	Moskosel	T	232	299	-67	254	92	Arvidsjaur	2505
T8752	Måttsund	T	558	587	-29	539	104	Luleå	2580
T8768	Nikkala	T	435	447	-12	353	123	Haparanda	2583
T8776	Norrfjärden	T	1362	1423	-61	720	189	Piteå	2581
T8780	Pajala	T	1958	1985	-27	518	378	Pajala	2521
T8788	Persön	T	223	226	-3	492	45	Luleå	2580
T8792	Piteå	T	22913	22650	263	926	2474	Piteå	2581
T8796	Porjus	T	328	319	9	444	74	Jokkmokk	2510
T8804	Påläng	T	278	291	-13	314	89	Kalix	2514
T8812	Risögrund	T	697	782	-85	767	91	Kalix	2514
T8816	Roknäs	T	1238	1242	-4	405	305	Piteå	2581
T8820	Rolfs	T	1061	1116	-55	511	208	Kalix	2514
T8824	Rosvik	T	1735	1766	-31	900	193	Piteå	2581
T8828	Rutvik	T	839	759	80	1137	74	Luleå	2580
T8832	Råneå	T	1912	2030	-118	931	205	Luleå	2580
T8836	Sangis	T	572	612	-40	231	248	Kalix	2514
T8840	Seskarö	T	491	498	-7	304	162	Haparanda	2583
T8846	Sjulsmark	T	350	369	-19	542	65	Piteå	2581
T8864	Svappavaara	T	417	394	23	456	92	Kiruna	2584
T8868	Svartbyn	T	265	281	-16	218	122	Överkalix	2513
T8876	Svensbyn	T	342	362	-20	661	52	Piteå	2581
T8878	Sävast	T	3148	3121	27	877	359	Boden	2582
T8880	Södra Sunderbyn	T	2977	2875	102	1486	200	Luleå	2580
T8884	Tallvik	T	434	444	-10	1146	38	Överkalix	2513
T8886	Tjautjas/Cavccas	T	234	216	18	367	64	Gällivare	2523
T8896	Töre	T	1099	1146	-47	422	261	Kalix	2514
T8900	Ullatti	T	213	230	-17	135	157	Gällivare	2523
T8902	Unbyn	T	468	481	-13	622	75	Boden	2582
T8904	Vidsel	T	533	569	-36	719	74	Älvsbyn	2560
T8908	Vistträsk	T	248	258	-10	582	43	Älvsbyn	2560
T8912	Vittangi	T	784	789	-5	346	227	Kiruna	2584
T8916	Vittjärv	T	445	429	16	630	71	Boden	2582
T8920	Vuollerim	T	732	800	-68	362	202	Jokkmokk	2510
T8928	Nyborg	T	833	881	-48	491	170	Kalix	2514
T8932	Älvsbyn	T	4967	5042	-75	782	635	Älvsbyn	2560
T8940	Överkalix	T	975	946	29	919	106	Överkalix	2513
T8944	Övertorneå	T	1917	1965	-48	713	269	Övertorneå	2518
T8948	Övre Soppero	T	201	223	-22	151	133	Kiruna	2584
T5900	Askersby	T	243	251	-8	459	53	Örebro	1880
T5904	Askersund	T	3887	3937	-50	1398	278	Askersund	1882
T5916	Degerfors	T	7160	7418	-258	1003	714	Degerfors	1862
T5920	Ekeby	T	372	345	27	707	53	Kumla	1881
T5924	Ekeby-Almby	T	1271	873	398	877	145	Örebro	1880
T5928	Fellingsbro	T	1384	1485	-101	600	230	Lindesberg	1885
T5932	Finnerödja	T	604	692	-88	596	101	Laxå	1860
T5936	Fjugesta	T	2033	2063	-30	974	209	Lekeberg	1814
T5940	Frövi	T	2516	2493	23	688	366	Lindesberg	1885
T5944	Garphyttan	T	1619	1557	62	941	172	Örebro	1880
T5948	Glanshammar	T	727	724	3	782	93	Örebro	1880
T5952	Grythyttan	T	891	916	-25	585	152	Hällefors	1863
T5956	Gusselby	T	300	312	-12	349	86	Lindesberg	1885
T5960	Gyttorp	T	661	620	41	241	274	Nora	1884
T5964	Hallsberg	T	7122	7122	0	870	819	Hallsberg	1861
T5968	Hammar	T	282	289	-7	435	65	Askersund	1882
T5974	Hampetorp	T	297	310	-13	396	75	Örebro	1880
T5980	Hasselfors	T	428	463	-35	338	127	Laxå	1860
T5984	Hjortkvarn	T	238	251	-13	261	91	Hallsberg	1861
T5988	Hovsta	T	2785	2773	12	1673	166	Örebro	1880
T5992	Hällabrottet	T	1789	1806	-17	613	292	Kumla	1881
T5996	Hällefors	T	4530	4797	-267	716	633	Hällefors	1863
T6008	Karlskoga	T	27084	27500	-416	991	2733	Karlskoga	1883
T6012	Kilsmo	T	263	274	-11	526	50	Örebro	1880
T6016	Kopparberg	T	3016	3189	-173	448	673	Ljusnarsberg	1864
T6020	Kumla	T	14062	13033	1029	1806	779	Kumla	1881
T6028	Lanna	T	537	424	113	482	111	Lekeberg	1814
T6032	Latorpsbruk	T	597	600	-3	704	85	Örebro	1880
T6036	Laxå	T	3064	3307	-243	676	454	Laxå	1860
T6040	Lindesberg	T	9149	8752	397	1170	782	Lindesberg	1885
T6056	Mullhyttan	T	503	487	16	346	145	Lekeberg	1814
T6060	Nora	T	6526	6496	30	1012	645	Nora	1884
T6064	Norra Bro	T	687	531	156	938	73	Örebro	1880
T6076	Odensbacken	T	1374	1384	-10	936	147	Örebro	1880
T6080	Olshammar	T	271	314	-43	320	85	Askersund	1882
T6088	Pålsboda	T	1552	1524	28	1060	146	Hallsberg	1861
T6092	Ramsberg	T	257	273	-16	201	128	Lindesberg	1885
T6096	Rockhammar	T	270	271	-1	271	100	Lindesberg	1885
T6100	Röfors	T	207	266	-59	188	110	Laxå	1860
T6104	Rönneshytta	T	283	291	-8	397	71	Askersund	1882
T6108	Sannahed	T	417	419	-2	901	46	Kumla	1881
T6112	Sköllersta	T	1131	1103	28	689	164	Hallsberg	1861
T6116	Stora Mellösa	T	776	780	-4	1073	72	Örebro	1880
T6120	Storå	T	1933	2010	-77	315	613	Lindesberg	1885
T6124	Striberg	T	317	331	-14	451	70	Nora	1884
T6128	Stråssa	T	306	349	-43	198	154	Lindesberg	1885
T6136	Ställdalen	T	539	661	-122	256	210	Ljusnarsberg	1864
T6140	Svartå	T	495	592	-97	451	110	Degerfors	1862
T6148	Vedevåg	T	656	718	-62	448	146	Lindesberg	1885
T6152	Vintrosa	T	1343	1333	10	825	163	Örebro	1880
T6156	Vretstorp	T	842	841	1	460	183	Hallsberg	1861
T6160	Zinkgruvan	T	391	383	8	174	225	Askersund	1882
T6164	Åbytorp	T	755	746	9	663	114	Kumla	1881
T6168	Åmmeberg	T	590	654	-64	279	212	Askersund	1882
T6172	Åsbro	T	1164	1145	19	536	217	Askersund	1882
T6176	Ås	T	499	534	-35	1016	49	Nora	1884
T6178	Åtorp	T	212	234	-22	752	28	Degerfors	1862
T6184	Ölmbrotorp	T	548	552	-4	838	65	Örebro	1880
T6192	Östansjö	T	868	862	6	623	139	Hallsberg	1861
T4732	Björboholm	T	963	670	293	532	181	Lerum	1441
T4700	Alingsås	T	24482	22919	1563	1982	1235	Alingsås	1489
T4631	Öjersjö	T	3543	2739	804	1832	193	Partille	1402
T4752	Borås	T	66273	63441	2832	2111	3140	Borås	1490
T5152	Älvängen	T	4196	3986	210	1417	296	Ale	1440
T6188	Örebro	T	107038	98237	8801	2172	4927	Örebro	1880
T4368	Göteborg	T	549839	510491	39348	2700	20367	Göteborg	1480
T1412	Bankeryd	T	8107	6498	1609	1503	539	Jönköping	0680
T1612	Odensjö	T	2495	1714	781	1370	182	Jönköping	0680
T7744	Örnsköldsvik	T	28991	28617	374	1188	2440	Örnsköldsvik	2284
T8394	Yttersjö	ToNy	384	0	384	438	88	Umeå	2480
